,src,dst,index
2137,ambazonia,wish,1
2138,come,being,2
2139,freeallarreste,unhumanright,1
2140,look,unhumanright,1
2141,wish,country,1
2142,chriscoons,need,1
2143,need,t,1
2144,ambazonia,leave,1
2145,kahwalla,leave,1
2146,leave,mind,1
2147,leave,nation,1
2148,freebobiwine,t,1
2149,hebobiwine,freebobiwine,1
2150,hebobiwine,raise,1
2151,hebobiwine,say,1
2152,raise,t,1
2153,say,t,1
2154,commonwealth,freeallarreste,1
2155,freeallarreste,freesisikuayuktabe,1
2156,cnn,repeat,1
2157,promise,t,1
2158,repeat,century,1
2159,repeat,t,1
2160,rwanda,promise,1
2161,rwanda,repeat,1
2162,ambazonia,hypocrisy,2
2163,france,ambazonia,2
2164,dey,fear,1
2165,fear,dey,1
2166,fear,t,1
2167,govt,fear,1
2168,govt,sit,1
2169,sit,t,1
2170,mr,realdonaldtrump,1
2171,realdonaldtrump,help,1
2172,believe,faith,1
2173,president,believe,1
2174,president,salute,1
2175,salute,potus,1
2176,flow,genocideinsoutherncameroon,1
2177,flow,wagon,1
2178,l,flow,2
2179,l,welcome,1
2180,welcome,wagon,1
2181,antonioguterre,spy,1
2182,antonioguterre,u,1
2183,bohherbert,antonioguterre,1
2184,tapangivo,antonioguterre,1
2185,assure,amp,1
2186,dat,assure,1
2187,bulu,centre,1
2188,camanpour,bulu,1
2189,camanpour,guess,2
2190,camanpour,take,1
2191,guess,agent,1
2192,guess,cameroun,1
2193,take,cameroun,1
2194,aucmoussafaki,include,1
2195,aucmoussafaki,state,1
2196,include,ambazonia,1
2197,include,independence,1
2198,revolution,include,1
2199,state,ambazonia,1
2200,burn,people,1
2201,continue,people,1
2202,happen,system,1
2203,konye,burn,1
2204,konye,continue,1
2205,konye,happen,1
2206,sortir,ambazonia,2
2207,stop,ambazonia,1
2208,stopambazonia,sortir,2
2209,stopambazonia,stop,1
2210,defend,attack,1
2211,leahhardingaje,defend,1
2212,sencorygardner,stop,1
2213,stop,genocideinsoutherncameroon,1
2214,antonioguterre,pple,2
2215,foxnews,antonioguterre,1
2216,pscotlandcsg,antonioguterre,1
2217,freeallarreste,genocide,1
2218,responsibility,freeallarreste,1
2219,responsibility,stop,1
2220,stop,genocide,1
2221,let,cameroonian,2
2222,southerncameroons,let,2
2223,speak,stopgenocideinsoutherncameroon,1
2224,un,speak,1
2225,bbcafrica,stay,1
2226,stay,freesoutherncameroon,1
2227,prpaulbiya,realdonaldtrump,1
2228,prpaulbiya,seek,1
2229,realdonaldtrump,barackobama,1
2230,seek,cameroon,1
2231,ignore,cameroon,1
2232,uk,ignore,1
2233,illegalnever,start,1
2234,start,genocideinsoutherncameroon,1
2235,ambazonia,eliesmith,1
2236,ambazonia,perpetuate,1
2237,eliesmith,innercitypress,1
2238,perpetuate,cameroon,1
2239,ambazonia,come,2
2240,ambazonia,need,2
2241,ambazonia,quit,1
2242,ambazonia,walk,1
2243,come,restoration,1
2244,come,struggle,1
2245,need,restoration,1
2246,need,struggle,1
2247,quit,struggle,1
2248,walk,border,1
2249,cry,notointernationalconspiracy,1
2250,fight,freesisikuayuktabe,1
2251,fight,restoration,1
2252,livefree,cry,1
2253,livefree,fight,2
2254,need,action,2
2255,need,dianabrande,1
2256,stand,genocide,1
2257,unhumanrights,need,3
2258,unhumanrights,stand,1
2259,foxandfriend,southerncameroonian,1
2260,paulbiya,foxandfriend,1
2261,kill,milice,1
2262,paulbiya,kill,1
2263,antonioguterre,ambazonia,1
2264,antonioguterre,antonioguterre,1
2265,permit,antonioguterre,2
2266,commit,sun,3
2267,freeallarreste,freesoutherncameroon,1
2268,french,commit,3
2269,french,freeallarreste,1
2270,antonioguterre,territory,1
2271,gerrymubang,antonioguterre,1
2272,gerrymubang,respect,1
2273,paulbiya,stop,1
2274,respect,independence,1
2275,stop,colonialism,1
2276,commonwealthsec,solve,1
2277,solve,genocideinsoutherncameroon,1
2278,address,ambazonia,1
2279,elect,address,1
2280,elect,tune,1
2281,tune,t,1
2282,nikkihaley,realdonaldtrump,1
2283,realdonaldtrump,senjohnmccain,1
2284,aletafmiller,yannickunwomen,1
2285,antonioguterres,yannickunwomen,2
2286,yannickunwomen,force,1
2287,yannickunwomen,yr,2
2288,freesoutherncameroon,thank,1
2289,freesoutherncameroon,want,3
2290,thank,unity,1
2291,want,unity,3
2292,say,destination,2
2293,say,twist,1
2294,ukparliament,say,3
2295,ambazonia,free,1
2296,die,power,1
2297,free,power,1
2298,paulbiya,die,1
2299,paulbiya,spill,1
2300,spill,team,1
2301,face,genocideinsoutherncameroon,1
2302,georgecloooney,face,1
2303,freeallarreste,unhumanright,1
2304,freesisikuayuktabe,freeallarreste,1
2305,accept,origin,1
2306,begin,origin,1
2307,co,accept,1
2308,co,get,1
2309,get,t,1
2310,nigeria,begin,1
2311,seul,probleme,1
2312,stop,ambazonia,1
2313,stop,probleme,1
2314,un,seul,1
2315,un,stop,2
2316,pay,ambazonia,1
2317,respecte,pay,1
2318,respecte,stop,1
2319,stop,ambazonia,2
2320,stopambazonia,stop,1
2321,pay,ambazonia,1
2322,se,pay,1
2323,stop,ambazonia,1
2324,stopambazonia,stop,1
2325,aucdpa,refugee,1
2326,unwomen,aucdpa,1
2327,do,regime,1
2328,johnson,do,1
2329,johnson,kill,1
2330,johnson,massacre,1
2331,johnson,realdonaldtrump,1
2332,kill,cameroon,1
2333,massacre,unhumanright,1
2334,realdonaldtrump,unhumanright,1
2335,enter,innercitypress,1
2336,enter,protester,1
2337,un,enter,2
2338,paulbiya,stop,1
2339,stop,violence,1
2340,est,stop,2
2341,stop,ambazonia,1
2342,stop,delicat,1
2343,stop,et,1
2344,stopambazonia,stop,1
2345,promote,cameroon,1
2346,spbglobal,promote,1
2347,quil,stop,2
2348,stop,ambazonia,3
2349,stopambazonia,stop,1
2350,cameroun,continue,2
2351,cameroun,waste,1
2352,continue,attempt,1
2353,continue,southerncameroon,1
2354,waste,southerncameroon,1
2355,claim,justice4nera10,1
2356,teddyyegah,claim,1
2357,cameroun,quil,1
2358,milicien,southerncameroon,1
2359,quil,southerncameroon,1
2360,savoir,milicien,1
2361,amp,cameroon,3
2362,cameroon,region,3
2363,force,genocide,1
2364,need,aid,2
2365,paulbiya,force,1
2366,paulbiya,need,2
2367,irinnew,t,1
2368,reuters,irinnew,1
2369,antonioguterre,ambazoniaanglophone,1
2370,area,antonioguterre,1
2371,area,subject,2
2372,subject,ambazoniaanglophone,2
2373,georgesoros,paulkagame,2
2374,paulkagame,t,2
2375,chiclo,conspire,2
2376,chiclo,give,1
2377,conspire,freedom,2
2378,give,freedom,1
2379,suppose,sharade,2
2380,un,suppose,2
2381,bother,madness,2
2382,bother,puppy,1
2383,god,bother,3
2384,enslave,ambazonia,1
2385,freeallarreste,t,1
2386,gejonathan,enslave,1
2387,gejonathan,freeallarreste,1
2388,anglophone,cameroonmag,1
2389,anglophone,le,1
2390,cameroonmag,uniquement,1
2391,le,uniquement,1
2392,stop,ambazonia,1
2393,stopambazonia,stop,1
2394,cohenonafrica,forget,1
2395,cohenonafrica,need,1
2396,forget,memory,1
2397,need,genocide,1
2398,antonioguterre,t,2
2399,mbayidora1,antonioguterre,2
2400,senatorleahy,markwarner,1
2401,senmikelee,senatorleahy,1
2402,cameroun,emmanuelfreuden,1
2403,cameroun,provide,3
2404,emmanuelfreuden,t,1
2405,provide,t,3
2406,antonioguterre,genocideinsoutherncameroon,1
2407,pscotlandcsg,antonioguterre,1
2408,ambazonia,hire,1
2409,go,aid,1
2410,go,t,1
2411,hire,mercenary,1
2412,prpaulbiya,go,2
2413,freeallarreste,century,1
2414,freeallarreste,freesoutherncameroon,1
2415,un,freeallarreste,2
2416,jeremycorbyn,kill,1
2417,kill,word,1
2418,come,image,1
2419,freeallarreste,aid,1
2420,timcocks,come,1
2421,timcocks,freeallarreste,1
2422,condemn,southerncameroon,2
2423,freeallarreste,southerncameroon,1
2424,freesisikuayuktabe,condemn,1
2425,freesisikuayuktabe,freeallarreste,1
2426,leahhardingaje,condemn,1
2427,amnesty,cob9cyzor8zb,1
2428,cob9cyzor8zb,t,1
2429,arise,t,1
2430,bent,arise,1
2431,repleezeldin,crisis,1
2432,repraskin,repleezeldin,1
2433,cameroon,gather,1
2434,cameroon,make,1
2435,gather,genocide,1
2436,make,man,1
2437,biyas,cogseqvpp7wu,1
2438,biyas,tell,3
2439,cogseqvpp7wu,claim,1
2440,tell,claim,1
2441,tell,t,2
2442,eat,freesoutherncameroon,1
2443,euatun,eat,1
2444,business,freeallarreste,2
2445,freeallarreste,freesoutherncameroon,1
2446,freeallarreste,nytime,1
2447,believe,t,2
2448,believe,wife,1
2449,realdonaldtrump,believe,3
2450,freeallarreste,southerncameroon,1
2451,freesisikuayuktabe,freeallarreste,1
2452,freesisikuayuktabe,restorationist,1
2453,freesisikuayuktabe,stop,1
2454,marktjones500,separatist,1
2455,restorationist,southerncameroon,1
2456,separatist,rebellion,1
2457,stop,genocide,1
2458,focus,use,1
2459,get,leader,1
2460,mbuhari,focus,1
2461,mbuhari,get,1
2462,mbuhari,owe,1
2463,mbuhari,protect,2
2464,owe,use,1
2465,protect,use,2
2466,cristiano,help,1
2467,help,t,1
2468,euatun,statedept,1
2469,statedept,aucmoussafaki,1
2470,citylifeshow,go,1
2471,freeallarreste,stopgenocide,1
2472,go,puppet,1
2473,gov,freeallarreste,1
2474,brandish,bank,1
2475,cameroun,brandish,1
2476,cameroun,victimize,1
2477,victimize,bank,1
2478,abduct,force,1
2479,aljazeeraworld,abduct,1
2480,freeallarreste,freesoutherncameroon,1
2481,freesisikuayuktabe,freeallarreste,1
2482,ambazonia,burn,2
2483,burn,bringbackourleader,1
2484,burn,human,1
2485,camerounweb,population,1
2486,ces,camerounweb,1
2487,donc,regle,1
2488,sachez,donc,1
2489,stop,ambazonia,1
2490,stopambazonia,stop,1
2491,recogniseambazonia,stop,2
2492,stop,genocideinsoutherncameroon,1
2493,stop,t,1
2494,biya,turn,1
2495,turn,southerncameroon,1
2496,cjtams,nyuiilj,1
2497,nyuiilj,unsc,1
2498,aucommonwealth,say,1
2499,biya,say,3
2500,say,war,4
2501,call,impunity,3
2502,intlcrimcourt,call,3
2503,intlcrimcourt,number,1
2504,number,sentence,1
2505,ambazonia,free,1
2506,ambazonia,freeallarreste,1
2507,free,crisis,1
2508,freeallarreste,crisis,1
2509,emmanuelmacron,lie,1
2510,france,support,1
2511,france,understand,1
2512,lie,genocideinsoutherncameroon,1
2513,support,talk,1
2514,understand,amigo,1
2515,pscotlandcsg,wabbey,1
2516,wabbey,pscotlandcsg,1
2517,aucdpa,africanunion,1
2518,cyrilramaphosa,aucdpa,1
2519,eliesmith,doom,1
2520,let,civilian,1
2521,prpaulbiya,eliesmith,1
2522,prpaulbiya,let,1
2523,biyas,rule,2
2524,rule,disaster,1
2525,rule,revolt,1
2526,sebastiankurz,stop,1
2527,stop,t,1
2528,paulkagame,t,1
2529,unhumanrights,paulkagame,1
2530,biya,stop,2
2531,stop,ambazonia,4
2532,stopambazonia,stop,2
2533,continue,stop,1
2534,govfrance,continue,1
2535,ajnewsgrid,video,1
2536,cameroon,ajnewsgrid,1
2537,cameroon,post,1
2538,post,video,1
2539,listen,cry,2
2540,listen,regime,1
2541,paulbiya,listen,3
2542,cameroun,keep,1
2543,keep,civilian,1
2544,freeallarreste,ambazonia,1
2545,jnera10,freeallarreste,1
2546,freeambazonia,s,2
2547,s,t,2
2548,commit,freeambazonia,1
2549,senategop,commit,1
2550,davidmakongo,understand,1
2551,understand,unwoman,1
2552,emmanuelmacron,stop,1
2553,stop,killing,1
2554,english,paulkagame,1
2555,paulkagame,eucopresident,1
2556,emmanuelfreuden,video,1
2557,freudenthal,emmanuelfreuden,1
2558,freudenthal,please,3
2559,please,video,3
2560,negeriacommonwealth,say,3
2561,say,federate,1
2562,say,thousand,2
2563,make,cameroon,2
2564,uae,make,2
2565,uae,use,1
2566,use,cameroon,1
2567,give,course,1
2568,give,t,1
2569,intervein,give,2
2570,go,potus,1
2571,haha,go,1
2572,haha,make,1
2573,haha,say,2
2574,make,generalisation,1
2575,say,potus,2
2576,esiscteam,t,1
2577,kidnap,t,1
2578,prefect,esiscteam,1
2579,prefect,kidnap,1
2580,bbc,realdonaldtrump,2
2581,realdonaldtrump,military,2
2582,air,success,1
2583,edition,air,1
2584,edition,launch,1
2585,edition,stay,3
2586,launch,cast,1
2587,stay,cast,2
2588,stay,edition,1
2589,fallyipupa01,t,1
2590,georgesoros,fallyipupa01,1
2591,god,help,1
2592,help,t,1
2593,cameroonmag,probleme,1
2594,par,cameroonmag,1
2595,par,stop,1
2596,stop,ambazonia,1
2597,stop,probleme,1
2598,stopambazonia,stop,1
2599,abduct,freesoutherncameroon,1
2600,nigeria,abduct,1
2601,freeallarreste,stopthegenocideinsoutherncameroon,1
2602,freesisikuayuktabe,freeallarreste,1
2603,mimimefo237,see,1
2604,mimimefo237,want,1
2605,see,mannorun,1
2606,want,mannorun,1
2607,billclinton,scbctv,1
2608,scbctv,ambazonia,1
2609,erwarten,margaretebause,1
2610,paulbiya,erwarten,1
2611,justiceforwesco,shoot,1
2612,mimimefo237,paint,1
2613,paint,war,1
2614,shoot,picture,1
2615,freeallarreste,stopgenocideinsoutherncameroon,1
2616,freesisikuayuktabe,freeallarreste,1
2617,contre,croire,1
2618,croire,ligote,1
2619,croire,t,1
2620,ont,croire,1
2621,die,freedom,1
2622,die,land,1
2623,mandela,die,2
2624,mandela,take,1
2625,take,ambazonia,1
2626,accept,cameroun,1
2627,france,accept,1
2628,biya,impose,1
2629,biya,order,2
2630,impose,force,1
2631,order,bcoz,1
2632,order,pple,1
2633,cameroun,keep,1
2634,cameroun,matter,1
2635,keep,statue,1
2636,matter,statue,1
2637,freesisikuayuktabe,get,1
2638,get,conflict,1
2639,say,conflict,1
2640,stop,conflict,1
2641,un,say,1
2642,un,stop,1
2643,cnni,continue,1
2644,continue,genocideinsoutherncameroon,1
2645,die,cameroon,1
2646,die,stoppen,3
2647,verbindet,die,4
2648,ambazonia,need,1
2649,hire,genocideinsoutherncameroon,1
2650,need,people,1
2651,prpaulbiya,hire,1
2652,prpaulbiya,unfold,1
2653,unfold,t,1
2654,cnn,condemn,1
2655,condemn,endgenocideinsoutherncameroon,1
2656,bbc,mimi237,1
2657,bbc,wait,1
2658,mimi237,delinquent,1
2659,wait,delinquent,1
2660,ajenglish,marktjones500,1
2661,belo,civilian,1
2662,france,ajenglish,1
2663,france,belo,1
2664,add,voice,1
2665,ambazonia,add,1
2666,ambazonia,murder,1
2667,hypocrisy,say,1
2668,murder,thing,1
2669,say,thing,1
2670,dactes,gen,1
2671,gen,ambazonia,1
2672,stop,ambazonia,1
2673,stopambazonia,stop,1
2674,australia,say,1
2675,nations,say,2
2676,say,demand,3
2677,france,help,1
2678,france,realdonaldtrump,1
2679,france,respect,1
2680,help,ambazonia,1
2681,realdonaldtrump,soldier,1
2682,respect,border,1
2683,ambazonian,need,1
2684,need,bringbackourinternet,1
2685,agree,bamenda,1
2686,ambazonia,want,2
2687,biya,agree,1
2688,biya,showcase,1
2689,biya,want,1
2690,showcase,bamenda,1
2691,want,bamenda,1
2692,want,election,2
2693,care,t,1
2694,freeallarreste,stopgenocide,1
2695,kill,pple,1
2696,shameonyou,care,1
2697,shameonyou,freeallarreste,1
2698,shameonyou,kill,1
2699,ambazonia,appreciate,2
2700,appreciate,share,2
2701,achieve,ambazonia,1
2702,achieve,note,1
2703,nigeria,achieve,2
2704,nigeria,take,2
2705,take,note,2
2706,federalist,fear,1
2707,freeallarreste,cameroon,1
2708,freesisikuayuktabe,federalist,1
2709,freesisikuayuktabe,freeallarreste,1
2710,belong,death,1
2711,belong,omlet,1
2712,cdc,belong,1
2713,voaafrica,belong,1
2714,africa,inactive,2
2715,inactive,death,2
2716,ambazonia,kill,1
2717,ambazonia,withdraw,1
2718,kill,land,1
2719,withdraw,fighting,1
2720,consulate,intimidate,1
2721,intimidate,operative,1
2722,cameroun,deliver,2
2723,deliver,package,2
2724,antonioguterre,unhumanright,1
2725,bbcafrica,antonioguterre,1
2726,paris,serve,1
2727,paris,violate,1
2728,serve,southerncameroon,1
2729,violate,cameroon,1
2730,crisisgroup,republique,1
2731,la,republique,2
2732,republique,image,3
2733,france,kill,1
2734,free,cameroonian,1
2735,kill,cameroonian,1
2736,number10gov,free,1
2737,number10gov,realdonaldtrump,1
2738,realdonaldtrump,cameroonian,1
2739,al,deserve,1
2740,al,kill,1
2741,deserve,people,1
2742,kill,people,1
2743,ambazonia,boil,1
2744,ambazonia,bring,2
2745,boil,degree,1
2746,bring,degree,1
2747,bring,people,1
2748,hypnotize,genocideinsoutherncameroon,1
2749,lrc,hypnotize,1
2750,lrc,want,2
2751,want,ambazonia,1
2752,want,stopthegenocideinsoutherncameroon,1
2753,massacre,emmanuelmacron,1
2754,militia,massacre,1
2755,militia,stop,1
2756,stop,genocideinsoutherncameroon,1
2757,upholdunresolution1608,vote,2
2758,vote,southerncameroon,1
2759,vote,vote,1
2760,antonioguterre,southerncameroon,1
2761,antonioguterre,underpriviledge,3
2762,freeallarreste,ambazonia,1
2763,organization,antonioguterre,4
2764,organization,freeallarreste,1
2765,continue,street,1
2766,secominfo,continue,1
2767,cjtams,nyuiilj,1
2768,nyuiilj,unsc,1
2769,condemn,aegbewatt1,1
2770,hardtalkamba,condemn,1
2771,train,crisis,1
2772,undpa,train,1
2773,ne,stop,1
2774,stop,freesoutherncameroon,1
2775,let,ambazonia,2
2776,unhcrcanada,let,2
2777,eutoau,genocideinsoutherncameroon,1
2778,usau,eutoau,1
2779,keep,plank,3
2780,scbctv,keep,3
2781,declare,genocide,1
2782,france,declare,1
2783,france,support,1
2784,support,genocide,1
2785,cameroonmag,diviser,1
2786,mais,stop,1
2787,parce,cameroonmag,1
2788,stop,ambazonia,1
2789,stop,diviser,1
2790,stopambazonia,stop,1
2791,come,antonioguterre,1
2792,usembyaounde,come,1
2793,paulkagame,t,2
2794,resist,t,1
2795,widikum,paulkagame,2
2796,widikum,resist,1
2797,freeallarreste,t,1
2798,freemanchobibixy,freeallarreste,1
2799,un,want,1
2800,want,t,1
2801,resolution1608,vote,1
2802,vote,cameroon,1
2803,la,republique,2
2804,republique,ambazonia,2
2805,scbctv,ambazonia,1
2806,sisikuayuktabe,scbctv,1
2807,giftgasangriff,stop,1
2808,stop,freesisikuayuktabe,1
2809,khashoggi,kill,3
2810,khashoggi,massacre,1
2811,kill,uproar,1
2812,kill,year,2
2813,massacre,world,1
2814,genocite,reasource,2
2815,reasource,t,2
2816,ajnewsgrid,bamenda,1
2817,come,bamenda,1
2818,force,school,1
2819,paulbiya,come,1
2820,paulbiya,force,1
2821,paulbiya,represent,1
2822,represent,bamenda,1
2823,represent,school,1
2824,rtcom,ajnewsgrid,1
2825,rtcom,represent,1
2826,au,ambazonia,2
2827,politique,au,2
2828,stop,ambazonia,1
2829,stopambazonia,stop,1
2830,gun,dictator,1
2831,paulbiya,gun,1
2832,paulbiya,stop,2
2833,stop,genocide,1
2834,stop,woman,1
2835,ajenglish,world,1
2836,block,crime,1
2837,cnnafrica,ajenglish,1
2838,cnnafrica,block,1
2839,cnnafrica,continue,1
2840,continue,attack,1
2841,take,genocideinsoutherncameroon,1
2842,unphoto,take,1
2843,see,hand,1
2844,see,terrorist,1
2845,wher,see,2
2846,freesisikuayuktabe,johnchichester,1
2847,johnchichester,stopthegenocideinsoutherncameroon,1
2848,nigeria,seek,2
2849,seek,institution,1
2850,seek,justice,1
2851,antonioguterre,people,1
2852,leave,support,1
2853,theresamay,antonioguterre,1
2854,theresamay,leave,1
2855,africaday,celebrate,1
2856,africaday,slaughter,1
2857,celebrate,cameroon,1
2858,slaughter,accusation,1
2859,antonioguterre,people,1
2860,arrest,people,1
2861,mbuhari,arrest,1
2862,unhumanrights,antonioguterre,1
2863,convention,try,2
2864,try,leader,1
2865,try,penalty,1
2866,un,wicke,1
2867,wicke,question,1
2868,ambazonia,freeallarreste,1
2869,ambazonia,prove,1
2870,freeallarreste,t,1
2871,prove,life,1
2872,go,ambazonia,1
2873,go,village,1
2874,prpaulbiya,go,2
2875,biya,shoot,3
2876,shoot,communitiesschoolsbusinesse,2
2877,shoot,genocide,1
2878,crisisgroup,statedept,2
2879,statedept,chathamhouse,1
2880,statedept,pattern,1
2881,cnn,reuter,2
2882,reuter,number,1
2883,reuter,t,1
2884,africa,need,1
2885,need,freeambazonia,1
2886,rewrite,power,1
2887,umarufofana,rewrite,1
2888,federicamog,freeallarreste,2
2889,freeallarreste,result,1
2890,freeallarreste,t,1
2891,amp,antonioguterre,1
2892,antonioguterre,unhumanright,1
2893,ambazonia,lead,1
2894,lead,africawewant,1
2895,kill,people,1
2896,paulbiya,kill,1
2897,paulbiya,sit,1
2898,paulbiya,villedegeneve,2
2899,sit,unhumanright,1
2900,villedegeneve,unhumanright,2
2901,copv5h1alqsm,freeallarreste,1
2902,copv5h1alqsm,sisiku,2
2903,freeallarreste,law,1
2904,sisiku,sisiku,2
2905,stop,africanunion,1
2906,un,stop,1
2907,dis,watch,3
2908,watch,t,3
2909,amnesty,burn,2
2910,burn,ambazonia,2
2911,biya,stop,2
2912,stop,ambazonian,2
2913,freesisikuayuktabe,nytime,1
2914,nytime,stopthegenocideinsoutherncameroon,1
2915,fail,attention,1
2916,fail,southerncameroon,1
2917,focus,attention,1
2918,interven,fail,1
2919,interven,focus,1
2920,un,fail,1
2921,donate,hashtag,1
2922,jan,donate,1
2923,jan,join,1
2924,join,cameroon,1
2925,help,t,1
2926,ivankatrump,thank,1
2927,live,genocideinsoutherncameroon,1
2928,prpaulbiya,help,1
2929,prpaulbiya,ivankatrump,1
2930,prpaulbiya,live,1
2931,nenensum,put,1
2932,put,hold,1
2933,freeallarreste,freeambazonia,1
2934,freesisikuayuktabe,freeallarreste,1
2935,freesisikuayuktabe,go,1
2936,go,thought,1
2937,coyfh7gi2niy,want,2
2938,want,t,2
